<page title>,category,manufacturer,options,product
"Miniprice.ca - Lenovo ThinkPad T540p 20BE003JCA 15.6"" LED Notebook - Intel Core i5 i5-4300M 2.60 GHz - Black - 4 GB RAM - 180 GB SSD - DVD-Writer - Intel HD 4600 - Windows 7 Professional 64-bit - 1920 x 1080 Display (20BE003JCA)",Computer - Laptop computers - Laptop computers,Lenovo,Add to your price watch See price history Submit an error on this page Read reviews ( 0 ),Lenovo ThinkPad T540p 20BE003JCA 15.6 '' LED Notebook - Intel Core i5 i5-4300M 2.60 GHz - Black - 4 GB RAM - 180 GB SSD - DVD-Writer - Intel HD 4600 - Windows 7 Professional 64-bit - 1920 x 1080 Display
"Miniprice.ca - Ordinateur portable/Notebook Lenovo ThinkPad 32491HF - 12,1"" LED - Intel Core i3 i3-390M 2,66 GHz - Noir - 1280 x 800 WXGA Affichage - 2 Go RAM - 160 Go HDD - Intel Graphics Media Accelerator HD Carte (32491HF)",Computer - Laptop computers - Laptop computers,Lenovo,Add to your price watch See price history Submit an error on this page Read reviews ( 0 ),"Ordinateur portable/Notebook Lenovo ThinkPad 32491HF - 12,1 '' LED - Intel Core i3 i3-390M 2,66 GHz - Noir - 1280 x 800 WXGA Affichage - 2 Go RAM - 160 Go HDD - Intel Graphics Media Accelerator HD Carte"
"Miniprice.ca - Lenovo ThinkPad X1 Carbon 20A8002VUS 14"" LED Ultrabook - Intel Core i7 i7-4600U 2.10 GHz - Black - 8 GB RAM - 256 GB SSD - Intel HD 4400 - Windows 8.1 Pro 64-bit - 1600 x 900 Display - Bluetooth (20A8002VUS)",Computer - Laptop computers - Ultrabooks,Lenovo,Add to your price watch See price history Submit an error on this page Read reviews ( 0 ),Lenovo ThinkPad X1 Carbon 20A8002VUS 14 '' LED Ultrabook - Intel Core i7 i7-4600U 2.10 GHz - Black - 8 GB RAM - 256 GB SSD - Intel HD 4400 - Windows 8.1 Pro 64-bit - 1600 x 900 Display - Bluetooth
"Miniprice.ca - Lenovo ThinkPad X240 20AL008MUS 12.5"" Touchscreen LED (In-plane Switching (IPS) Technology) Ultrabook - Intel Core i7 i7-4600U 2.10 GHz - Black - 4 GB RAM - 256 GB SSD - Intel HD 4400 - Windows 8 Pro (20AL008MUS)",Computer - Laptop computers - Ultrabooks,Lenovo,Add to your price watch See price history Submit an error on this page Read reviews ( 0 ),Lenovo ThinkPad X240 20AL008MUS 12.5 '' Touchscreen LED ( In-plane Switching ( IPS ) Technology ) Ultrabook - Intel Core i7 i7-4600U 2.10 GHz - Black - 4 GB RAM - 256 GB SSD - Intel HD 4400 - Windows 8 Pro
"Miniprice.ca - Lenovo ThinkPad W540 20BH001AUS 15.6"" LED Notebook - Intel Core i7 i7-4800MQ 2.70 GHz - 4 GB RAM - 500 GB HDD - DVD-Writer - NVIDIA, Intel Quadro K1100M, HD Graphics 4600 - Windows 8 Pro 64-bit - 1926 (20BH001AUS)",Computer - Laptop computers - Laptop computers,Lenovo,Add to your price watch See price history Submit an error on this page Read reviews ( 0 ),"Lenovo ThinkPad W540 20BH001AUS 15.6 '' LED Notebook - Intel Core i7 i7-4800MQ 2.70 GHz - 4 GB RAM - 500 GB HDD - DVD-Writer - NVIDIA , Intel Quadro K1100M , HD Graphics 4600 - Windows 8 Pro 64-bit - 1926"
"Miniprice.ca - Lenovo ThinkPad S1 Yoga 20C0004VUS Ultrabook/Tablet - 12.5"" - In-plane Switching (IPS) Technology - Wireless LAN - Intel Core i5 i5-4300U 1.90 GHz - 8 GB RAM - 500 GB HDD - Windows 8 Pro 64-bit - Conv (20C0004VUS)",Computer - Laptop computers - Ultrabooks,Lenovo,Add to your price watch See price history Submit an error on this page Read reviews ( 0 ),Lenovo ThinkPad S1 Yoga 20C0004VUS Ultrabook/Tablet - 12.5 '' - In-plane Switching ( IPS ) Technology - Wireless LAN - Intel Core i5 i5-4300U 1.90 GHz - 8 GB RAM - 500 GB HDD - Windows 8 Pro 64-bit - Conv
"Miniprice.ca - Lenovo ThinkPad T540p 20BF002TUS 15.6"" LED Notebook - Intel Core i7 i7-4600M 2.90 GHz - Black - 4 GB RAM - 500 GB HDD - DVD-Writer - Intel HD 4600 - Windows 8 Pro 64-bit - 1366 x 768 Display - Bluetoo (20BF002TUS)",Computer - Laptop computers - Laptop computers,Lenovo,Add to your price watch See price history Submit an error on this page Read reviews ( 0 ),Lenovo ThinkPad T540p 20BF002TUS 15.6 '' LED Notebook - Intel Core i7 i7-4600M 2.90 GHz - Black - 4 GB RAM - 500 GB HDD - DVD-Writer - Intel HD 4600 - Windows 8 Pro 64-bit - 1366 x 768 Display - Bluetoo
"Miniprice.ca - Ordinateur Portable Lenovo ThinkPad 3626F9U - Ãcran 12,1"" LED - Intel Core i5 i5-540M 2,53 GHz - Noir - 2 Go RAM - 320 Go HDD - Affichage 1280 x 800 - Graveur DVD - Bluetooth - Windows 7 Professional (3626F9U)",Computer - Laptop computers - Laptop computers,Lenovo,Add to your price watch See price history Submit an error on this page Read reviews ( 0 ),"Ordinateur Portable Lenovo ThinkPad 3626F9U - Ãcran 12,1 '' LED - Intel Core i5 i5-540M 2,53 GHz - Noir - 2 Go RAM - 320 Go HDD - Affichage 1280 x 800 - Graveur DVD - Bluetooth - Windows 7 Professional"
"Miniprice.ca - Lenovo ThinkPad T540p 20BE003CCA 15.6"" LED Notebook - Intel Core i5 i5-4300M 2.60 GHz - Black - 4 GB RAM - 500 GB HDD - DVD-Writer - Intel HD 4600 - Windows 7 Professional 64-bit - 1366 x 768 Display (20BE003CCA)",Computer - Laptop computers - Laptop computers,Lenovo,Add to your price watch See price history Submit an error on this page Read reviews ( 0 ),Lenovo ThinkPad T540p 20BE003CCA 15.6 '' LED Notebook - Intel Core i5 i5-4300M 2.60 GHz - Black - 4 GB RAM - 500 GB HDD - DVD-Writer - Intel HD 4600 - Windows 7 Professional 64-bit - 1366 x 768 Display
"Miniprice.ca - Lenovo ThinkPad X240 20AM001QUS 12.5"" LED (In-plane Switching (IPS) Technology) Ultrabook - Intel Core i7 i7-4600U 2.10 GHz - 4 GB RAM - 128 GB SSD - Intel HD Graphics 4400 - Windows 8 Pro 64-bit - 13 (20AM001QUS)",Computer - Laptop computers - Ultrabooks,Lenovo,Add to your price watch See price history Submit an error on this page Read reviews ( 0 ),Lenovo ThinkPad X240 20AM001QUS 12.5 '' LED ( In-plane Switching ( IPS ) Technology ) Ultrabook - Intel Core i7 i7-4600U 2.10 GHz - 4 GB RAM - 128 GB SSD - Intel HD Graphics 4400 - Windows 8 Pro 64-bit - 13
"Miniprice.ca - Lenovo ThinkPad X240 20AM009NUS 12.5"" LED Ultrabook - Intel Core i5 i5-4300U 1.90 GHz - Black - 4 GB RAM - 128 GB SSD - Intel HD 4400 - Windows 8.1 Pro 64-bit - 1366 x 768 Display (20AM009NUS)",Computer - Laptop computers - Ultrabooks,Lenovo,Add to your price watch See price history Submit an error on this page Read reviews ( 0 ),Lenovo ThinkPad X240 20AM009NUS 12.5 '' LED Ultrabook - Intel Core i5 i5-4300U 1.90 GHz - Black - 4 GB RAM - 128 GB SSD - Intel HD 4400 - Windows 8.1 Pro 64-bit - 1366 x 768 Display
"Miniprice.ca - Lenovo ThinkPad T440s 20AQ009JUS 14"" Touchscreen LED (In-plane Switching (IPS) Technology) Ultrabook - Intel Core i7 i7-4600U 2.10 GHz - Black - 8 GB RAM - 512 GB SSD - Intel HD Graphics 4400 - Window (20AQ009JUS)",Computer - Laptop computers - Ultrabooks,Lenovo,Add to your price watch See price history Submit an error on this page Read reviews ( 0 ),Lenovo ThinkPad T440s 20AQ009JUS 14 '' Touchscreen LED ( In-plane Switching ( IPS ) Technology ) Ultrabook - Intel Core i7 i7-4600U 2.10 GHz - Black - 8 GB RAM - 512 GB SSD - Intel HD Graphics 4400 - Window
"Miniprice.ca - Lenovo ThinkPad X240 20AM004MUS 12.5"" LED (In-plane Switching (IPS) Technology) Ultrabook - Intel Core i5 i5-4300U 1.90 GHz - 4 GB RAM - 180 GB SSD - Intel HD Graphics 4400 - Windows 8 Pro 64-bit - 13 (20AM004MUS)",Computer - Laptop computers - Ultrabooks,Lenovo,Add to your price watch See price history Submit an error on this page Read reviews ( 0 ),Lenovo ThinkPad X240 20AM004MUS 12.5 '' LED ( In-plane Switching ( IPS ) Technology ) Ultrabook - Intel Core i5 i5-4300U 1.90 GHz - 4 GB RAM - 180 GB SSD - Intel HD Graphics 4400 - Windows 8 Pro 64-bit - 13
"Miniprice.ca - Lenovo ThinkPad X1 Carbon 20A8004GUS 14"" LED Ultrabook - Intel Core i7 i7-4600U 2.10 GHz - Black - 8 GB RAM - 240 GB SSD - Intel HD 4400 - Windows 8.1 Pro 64-bit - 1600 x 900 Display - Bluetooth (20A8004GUS)",Computer - Laptop computers - Ultrabooks,Lenovo,Add to your price watch See price history Submit an error on this page Read reviews ( 0 ),Lenovo ThinkPad X1 Carbon 20A8004GUS 14 '' LED Ultrabook - Intel Core i7 i7-4600U 2.10 GHz - Black - 8 GB RAM - 240 GB SSD - Intel HD 4400 - Windows 8.1 Pro 64-bit - 1600 x 900 Display - Bluetooth
"Miniprice.ca - Lenovo ThinkPad S1 Yoga 20C00040US Ultrabook/Tablet - 12.5"" - In-plane Switching (IPS) Technology - Wireless LAN - Intel Core i5 i5-4300U 1.90 GHz - 4 GB RAM - 500 GB HDD - Windows 8 Pro 64-bit - Conv (20C00040US)",Computer - Laptop computers - Ultrabooks,Lenovo,Add to your price watch See price history Submit an error on this page Read reviews ( 0 ),Lenovo ThinkPad S1 Yoga 20C00040US Ultrabook/Tablet - 12.5 '' - In-plane Switching ( IPS ) Technology - Wireless LAN - Intel Core i5 i5-4300U 1.90 GHz - 4 GB RAM - 500 GB HDD - Windows 8 Pro 64-bit - Conv
"Miniprice.ca - Lenovo ThinkPad X240 20AL009KUS 12.5"" Touchscreen LED (In-plane Switching (IPS) Technology) Ultrabook - Intel Core i7 i7-4600U 2.10 GHz - Black - 8 GB RAM - 180 GB SSD - Intel HD 4400 - Windows 8 Pro (20AL009KUS)",Computer - Laptop computers - Ultrabooks,Lenovo,Add to your price watch See price history Submit an error on this page Read reviews ( 0 ),Lenovo ThinkPad X240 20AL009KUS 12.5 '' Touchscreen LED ( In-plane Switching ( IPS ) Technology ) Ultrabook - Intel Core i7 i7-4600U 2.10 GHz - Black - 8 GB RAM - 180 GB SSD - Intel HD 4400 - Windows 8 Pro
"Miniprice.ca - Lenovo ThinkPad X130e 23382JU 11.6"" LED Notebook - Celeron 867 1.3GHz - Midnight Black - 1366 x 768 HD Display - 4 GB RAM - 128 GB SSD - Intel Graphics Media Accelerator HD Graphics Card - Bluetooth (23382JU)",Computer - Laptop computers - Laptop computers,Lenovo,Add to your price watch See price history Submit an error on this page Read reviews ( 0 ),Lenovo ThinkPad X130e 23382JU 11.6 '' LED Notebook - Celeron 867 1.3GHz - Midnight Black - 1366 x 768 HD Display - 4 GB RAM - 128 GB SSD - Intel Graphics Media Accelerator HD Graphics Card - Bluetooth
"Miniprice.ca - Lenovo ThinkPad X1 Carbon 20A80032US 14"" LED Ultrabook - Intel Core i5 i5-4300U 1.90 GHz - 8 GB RAM - 256 GB SSD - Intel HD Graphics 4400 - Windows 8.1 Pro 64-bit - 2560 x 1440 Display - Bluetooth (20A80032US)",Computer - Laptop computers - Ultrabooks,Lenovo,Add to your price watch See price history Submit an error on this page Read reviews ( 0 ),Lenovo ThinkPad X1 Carbon 20A80032US 14 '' LED Ultrabook - Intel Core i5 i5-4300U 1.90 GHz - 8 GB RAM - 256 GB SSD - Intel HD Graphics 4400 - Windows 8.1 Pro 64-bit - 2560 x 1440 Display - Bluetooth
"Miniprice.ca - Lenovo ThinkPad X230 2320A3F 12.5"" LED Notebook - Intel - Core i5 i5-3210M 2.5GHz - Black 1366 x 768 HD Display - 4 GB RAM - 500 GB HDD - Intel HD 4000 Graphics Card - Bluetooth - Webcam - Finger Prin (2320A3F)",Computer - Laptop computers - Laptop computers,Lenovo,Add to your price watch See price history Submit an error on this page Read reviews ( 0 ),Lenovo ThinkPad X230 2320A3F 12.5 '' LED Notebook - Intel - Core i5 i5-3210M 2.5GHz - Black 1366 x 768 HD Display - 4 GB RAM - 500 GB HDD - Intel HD 4000 Graphics Card - Bluetooth - Webcam - Finger Prin
"Miniprice.ca - Ultrabook Lenovo ThinkPad 86146WU - Ãcran 14"" LED - Intel Core i5 i5-3427U 1,80 GHz - Noir - 4 Go RAM - 128 Go SSD - Carte Graphique Intel HD 4000 - Affichage 1366 x 768 - Bluetooth - Windows 8 Pro Au (86146WU)",Computer - Laptop computers - Ultrabooks,Lenovo,Add to your price watch See price history Submit an error on this page Read reviews ( 0 ),"Ultrabook Lenovo ThinkPad 86146WU - Ãcran 14 '' LED - Intel Core i5 i5-3427U 1,80 GHz - Noir - 4 Go RAM - 128 Go SSD - Carte Graphique Intel HD 4000 - Affichage 1366 x 768 - Bluetooth - Windows 8 Pro Au"
"Miniprice.ca - Lenovo ThinkPad T440s 20AR0044US 14"" LED (In-plane Switching (IPS) Technology) Ultrabook - Intel Core i7 i7-4600U 2.10 GHz - Black - 4 GB RAM - 500 GB HDD - Intel HD 4400 - Windows 7 Professional 64-b (20AR0044US)",Computer - Laptop computers - Ultrabooks,Lenovo,Add to your price watch See price history Submit an error on this page Read reviews ( 0 ),Lenovo ThinkPad T440s 20AR0044US 14 '' LED ( In-plane Switching ( IPS ) Technology ) Ultrabook - Intel Core i7 i7-4600U 2.10 GHz - Black - 4 GB RAM - 500 GB HDD - Intel HD 4400 - Windows 7 Professional 64-b
"Miniprice.ca - Lenovo ThinkPad S1 Yoga 20C0004WUS Ultrabook/Tablet - 12.5"" - In-plane Switching (IPS) Technology - Wireless LAN - Intel Core i5 i5-4300U 1.90 GHz - 4 GB RAM - 500 GB HDD - Windows 8 Pro 64-bit - Conv (20C0004WUS)",Computer - Laptop computers - Ultrabooks,Lenovo,Add to your price watch See price history Submit an error on this page Read reviews ( 0 ),Lenovo ThinkPad S1 Yoga 20C0004WUS Ultrabook/Tablet - 12.5 '' - In-plane Switching ( IPS ) Technology - Wireless LAN - Intel Core i5 i5-4300U 1.90 GHz - 4 GB RAM - 500 GB HDD - Windows 8 Pro 64-bit - Conv
"Miniprice.ca - Lenovo ThinkPad T430u 62732SU 14"" LED Ultrabook - Intel - Core i5 i5-3427U 1.8GHz - Black 1366 x 768 HD Display - 4 GB RAM - 128 GB SSD - Intel HD 4000 Graphics Card - Bluetooth - Webcam - Finger Prin (62732SU)",Computer - Laptop computers - Ultrabooks,Lenovo,Add to your price watch See price history Submit an error on this page Read reviews ( 0 ),Lenovo ThinkPad T430u 62732SU 14 '' LED Ultrabook - Intel - Core i5 i5-3427U 1.8GHz - Black 1366 x 768 HD Display - 4 GB RAM - 128 GB SSD - Intel HD 4000 Graphics Card - Bluetooth - Webcam - Finger Prin
"Miniprice.ca - Lenovo ThinkPad T540p 20BF0022US 15.6"" LED Notebook - Intel Core i7 i7-4600M 2.90 GHz - Black - 4 GB RAM - 256 GB SSD - DVD-Writer - Intel HD 4600 - Windows 8 Pro 64-bit - 1920 x 1080 Display - Blueto (20BF0022US)",Computer - Laptop computers - Laptop computers,Lenovo,Add to your price watch See price history Submit an error on this page Read reviews ( 0 ),Lenovo ThinkPad T540p 20BF0022US 15.6 '' LED Notebook - Intel Core i7 i7-4600M 2.90 GHz - Black - 4 GB RAM - 256 GB SSD - DVD-Writer - Intel HD 4600 - Windows 8 Pro 64-bit - 1920 x 1080 Display - Blueto
"Miniprice.ca - Lenovo ThinkPad S1 Yoga 20CD00BXCA Ultrabook/Tablet - 12.5"" - In-plane Switching (IPS) Technology - Wireless LAN - Intel Core i5 i5-4300U 1.90 GHz - Black - 4 GB RAM - 500 GB HDD - 16 GB SSD - Windows (20CD00BXCA)",Computer - Laptop computers - Ultrabooks,Lenovo,Add to your price watch See price history Submit an error on this page Read reviews ( 0 ),Lenovo ThinkPad S1 Yoga 20CD00BXCA Ultrabook/Tablet - 12.5 '' - In-plane Switching ( IPS ) Technology - Wireless LAN - Intel Core i5 i5-4300U 1.90 GHz - Black - 4 GB RAM - 500 GB HDD - 16 GB SSD - Windows
"Miniprice.ca - Lenovo ThinkPad T440 20B60079US 14"" Touchscreen LED Ultrabook - Intel Core i5 i5-4300U 1.90 GHz - Black - 4 GB RAM - 256 GB SSD - Intel HD 4400 - Windows 8 Pro 64-bit - 1600 x 900 Display - Bluetooth (20B60079US)",Computer - Laptop computers - Ultrabooks,Lenovo,Add to your price watch See price history Submit an error on this page Read reviews ( 0 ),Lenovo ThinkPad T440 20B60079US 14 '' Touchscreen LED Ultrabook - Intel Core i5 i5-4300U 1.90 GHz - Black - 4 GB RAM - 256 GB SSD - Intel HD 4400 - Windows 8 Pro 64-bit - 1600 x 900 Display - Bluetooth
"Miniprice.ca - Lenovo ThinkPad T540p 20BF0031US 15.6"" LED Notebook - Intel Core i7 i7-4600M 2.90 GHz - Black - 8 GB RAM - 256 GB SSD - DVD-Writer - Windows 8 Pro 64-bit - 1920 x 1080 Display - Bluetooth (20BF0031US)",Computer - Laptop computers - Laptop computers,Lenovo,Add to your price watch See price history Submit an error on this page Read reviews ( 0 ),Lenovo ThinkPad T540p 20BF0031US 15.6 '' LED Notebook - Intel Core i7 i7-4600M 2.90 GHz - Black - 8 GB RAM - 256 GB SSD - DVD-Writer - Windows 8 Pro 64-bit - 1920 x 1080 Display - Bluetooth
"Miniprice.ca - Lenovo ThinkPad X1 Carbon 20A80045US 14"" LED Ultrabook - Intel Core i7 i7-4600U 2.10 GHz - 8 GB RAM - 240 GB SSD - Intel HD Graphics 4400 - Windows 8.1 Pro 64-bit - 1600 x 900 Display - Bluetooth (20A80045US)",Computer - Laptop computers - Ultrabooks,Lenovo,Add to your price watch See price history Submit an error on this page Read reviews ( 0 ),Lenovo ThinkPad X1 Carbon 20A80045US 14 '' LED Ultrabook - Intel Core i7 i7-4600U 2.10 GHz - 8 GB RAM - 240 GB SSD - Intel HD Graphics 4400 - Windows 8.1 Pro 64-bit - 1600 x 900 Display - Bluetooth
"Miniprice.ca - Lenovo ThinkPad X240 20AM0012US 12.5"" LED (In-plane Switching (IPS) Technology) Ultrabook - Intel Core i7 i7-4600U 2.10 GHz - 4 GB RAM - 500 GB HDD - Intel HD Graphics 4400 - Windows 8 Pro 64-bit - 13 (20AM0012US)",Computer - Laptop computers - Ultrabooks,Lenovo,Add to your price watch See price history Submit an error on this page Read reviews ( 0 ),Lenovo ThinkPad X240 20AM0012US 12.5 '' LED ( In-plane Switching ( IPS ) Technology ) Ultrabook - Intel Core i7 i7-4600U 2.10 GHz - 4 GB RAM - 500 GB HDD - Intel HD Graphics 4400 - Windows 8 Pro 64-bit - 13
"Miniprice.ca - Lenovo ThinkPad X1 Carbon 20A8004BUS 14"" LED Ultrabook - Intel Core i5 i5-4300U 1.90 GHz - 8 GB RAM - 240 GB SSD - Intel HD Graphics 4400 - Windows 8.1 Pro 64-bit - 1600 x 900 Display - Bluetooth (20A8004BUS)",Computer - Laptop computers - Ultrabooks,Lenovo,Add to your price watch See price history Submit an error on this page Read reviews ( 0 ),Lenovo ThinkPad X1 Carbon 20A8004BUS 14 '' LED Ultrabook - Intel Core i5 i5-4300U 1.90 GHz - 8 GB RAM - 240 GB SSD - Intel HD Graphics 4400 - Windows 8.1 Pro 64-bit - 1600 x 900 Display - Bluetooth
"Miniprice.ca - Lenovo ThinkPad X1 Carbon 20A7003LUS 14"" Touchscreen LED Ultrabook - Intel Core i7 i7-4600U 2.10 GHz - Black - 8 GB RAM - 256 GB SSD - Intel HD 4400 - LTE, HSPA+, EVDO, GPRS, EDGE - Windows 8.1 Pro 64 (20A7003LUS)",Computer - Laptop computers - Ultrabooks,Lenovo,Add to your price watch See price history Submit an error on this page Read reviews ( 0 ),"Lenovo ThinkPad X1 Carbon 20A7003LUS 14 '' Touchscreen LED Ultrabook - Intel Core i7 i7-4600U 2.10 GHz - Black - 8 GB RAM - 256 GB SSD - Intel HD 4400 - LTE , HSPA+ , EVDO , GPRS , EDGE - Windows 8.1 Pro 64"
"Miniprice.ca - Lenovo ThinkPad X1 Carbon 20A8004FUS 14"" LED Ultrabook - Intel Core i5 i5-4300U 1.90 GHz - 8 GB RAM - 240 GB SSD - Intel HD Graphics 4400 - Windows 8.1 Pro 64-bit - 1600 x 900 Display - Bluetooth (20A8004FUS)",Computer - Laptop computers - Ultrabooks,Lenovo,Add to your price watch See price history Submit an error on this page Read reviews ( 0 ),Lenovo ThinkPad X1 Carbon 20A8004FUS 14 '' LED Ultrabook - Intel Core i5 i5-4300U 1.90 GHz - 8 GB RAM - 240 GB SSD - Intel HD Graphics 4400 - Windows 8.1 Pro 64-bit - 1600 x 900 Display - Bluetooth
"Miniprice.ca - Ordinateur Portable Lenovo ThinkPad 3626F5U - Ãcran 12,1"" LED - Intel Core i5 i5-540M 2,53 GHz - Noir - 4 Go RAM - 320 Go HDD - Affichage 1280 x 800 - Graveur DVD - Bluetooth - Windows 7 Professional (3626F5U)",Computer - Laptop computers - Laptop computers,Lenovo,Add to your price watch See price history Submit an error on this page Read reviews ( 0 ),"Ordinateur Portable Lenovo ThinkPad 3626F5U - Ãcran 12,1 '' LED - Intel Core i5 i5-540M 2,53 GHz - Noir - 4 Go RAM - 320 Go HDD - Affichage 1280 x 800 - Graveur DVD - Bluetooth - Windows 7 Professional"
"Miniprice.ca - Lenovo ThinkPad X240 20AM001NUS 12.5"" LED Ultrabook - Intel Core i5 i5-4300U 1.90 GHz - 4 GB RAM - 500 GB HDD - Intel HD Graphics 4400 - Windows 8 Pro 64-bit - 1366 x 768 Display - Bluetooth (20AM001NUS)",Computer - Laptop computers - Ultrabooks,Lenovo,Add to your price watch See price history Submit an error on this page Read reviews ( 0 ),Lenovo ThinkPad X240 20AM001NUS 12.5 '' LED Ultrabook - Intel Core i5 i5-4300U 1.90 GHz - 4 GB RAM - 500 GB HDD - Intel HD Graphics 4400 - Windows 8 Pro 64-bit - 1366 x 768 Display - Bluetooth
"Miniprice.ca - Lenovo ThinkPad S1 Yoga 20C00043US Ultrabook/Tablet - 12.5"" - In-plane Switching (IPS) Technology - Wireless LAN - Intel Core i5 i5-4300U 1.90 GHz - 8 GB RAM - 256 GB SSD - Windows 8 Pro 64-bit - Conv (20C00043US)",Computer - Laptop computers - Ultrabooks,Lenovo,Add to your price watch See price history Submit an error on this page Read reviews ( 0 ),Lenovo ThinkPad S1 Yoga 20C00043US Ultrabook/Tablet - 12.5 '' - In-plane Switching ( IPS ) Technology - Wireless LAN - Intel Core i5 i5-4300U 1.90 GHz - 8 GB RAM - 256 GB SSD - Windows 8 Pro 64-bit - Conv
"Miniprice.ca - Lenovo ThinkPad X240 20AM006BUS 12.5"" LED Ultrabook - Intel Core i7 i7-4600U 2.10 GHz - 8 GB RAM - 256 GB SSD - Intel HD Graphics 4400 - Windows 8 Pro 64-bit - 1366 x 768 Display - Bluetooth (20AM006BUS)",Computer - Laptop computers - Ultrabooks,Lenovo,Add to your price watch See price history Submit an error on this page Read reviews ( 0 ),Lenovo ThinkPad X240 20AM006BUS 12.5 '' LED Ultrabook - Intel Core i7 i7-4600U 2.10 GHz - 8 GB RAM - 256 GB SSD - Intel HD Graphics 4400 - Windows 8 Pro 64-bit - 1366 x 768 Display - Bluetooth
