id,gid,name,sort_name,type,edits_pending,last_updated,begin_date_year,begin_date_month,begin_date_day,end_date_year,end_date_month,end_date_day,ended,comment
21657,a80e6d0c-7f7f-404c-ba53-31952d867aeb,Osasio,Osasio,4,0,2013-07-24 14:44:43.766415+02,,,,,,,f,""
21670,d34d1579-baf7-4977-830a-d9ed8f62d674,Perrero,Perrero,4,0,2013-07-24 14:47:59.649922+02,,,,,,,f,""
21943,50c50d92-9538-4cd2-b4db-b098b63aeb35,"Canton City, North Dakota","Canton City, North Dakota",3,0,2013-08-06 11:31:13.878046+02,,,,,,,f,""
24934,be6599cb-e285-49ca-ba82-f3861251ad26,Elbing,Elbing,3,0,2013-09-07 09:19:16.239016+02,,,,,,,f,""
21997,e217a0f0-5579-4ada-97d4-b7968b168c34,Charlotte,Charlotte,3,0,2013-08-07 11:43:35.945138+02,,,,,,,f,""
22020,240d82b8-9abe-4df5-b136-2829373b175d,Sac City,Sac City,3,0,2013-08-07 14:26:47.990631+02,,,,,,,f,""
22049,ec1fe59e-b75e-43e0-9ef0-7145c8489b47,Webb,Webb,3,0,2013-08-07 14:33:46.304683+02,,,,,,,f,""
24936,4a96c18e-93b8-49e3-87f8-a1199963a3c7,Galena,Galena,3,0,2013-09-07 09:19:47.954205+02,,,,,,,f,""
22060,46c986b1-50b4-4984-b48c-4b49d5bb7b8d,Numa,Numa,3,0,2013-08-07 14:36:25.945396+02,,,,,,,f,""
22067,3027041f-28bc-4b34-b835-b9583243a12f,Jesup,Jesup,3,0,2013-08-07 14:38:09.616678+02,,,,,,,f,""
25566,e10aba39-bb6b-4b9e-8c95-2726fd8d8ec9,"Woodbine, Kansas","Woodbine, Kansas",3,0,2013-09-07 12:59:49.892113+02,,,,,,,f,""
24960,9745ae22-07ef-45bc-8350-6a39f60816b1,"Unionville, Iowa","Unionville, Iowa",3,0,2013-09-07 09:27:06.015414+02,,,,,,,f,""
25021,197cc01b-fb87-4f98-8926-f1d7a772c644,New Sharon,New Sharon,3,0,2013-09-07 09:42:47.5092+02,,,,,,,f,""
27169,37b7126d-5e5c-4eda-929a-39439c58083e,Benkelman,Benkelman,3,0,2013-09-08 05:47:15.429718+02,,,,,,,f,""
25065,3afc5492-3afd-491c-b217-b70e0e738aeb,New Market,New Market,3,0,2013-09-07 09:54:08.943763+02,,,,,,,f,""
25624,c5f3b74d-4674-4b1c-b704-6250d4b2380d,What Cheer,What Cheer,3,0,2013-09-07 13:15:11.247366+02,,,,,,,f,""
25076,6d512f52-8e3e-4ba0-b8ec-cc119716d337,Panama,Panama,3,0,2013-09-07 09:57:38.596522+02,,,,,,,f,""
26717,0546487a-45f2-4590-8c29-f3f281e10783,"Fountain Run, Kentucky","Fountain Run, Kentucky",3,0,2013-09-08 02:36:24.241328+02,,,,,,,f,""
25088,d712d0d2-70ca-4619-a45d-2ca4408da0fa,Martelle,Martelle,3,0,2013-09-07 10:01:21.811908+02,,,,,,,f,""
26052,b2d26492-a461-4c66-aac8-eaa3a692cc19,Protection,Protection,3,0,2013-09-07 17:57:23.672619+02,,,,,,,f,""
26399,bac40488-d53e-4bf7-a6de-849421c0335a,"Russellville, Missouri","Russellville, Missouri",3,0,2013-09-07 23:58:21.67103+02,,,,,,,f,""
27147,b7b3a0d6-d4ea-4051-b5b6-a5d8d2f2d1e9,Blackburn,Blackburn,3,0,2013-09-08 05:41:31.012432+02,,,,,,,f,""
27478,d4fc0395-904c-4c29-b71a-532b79f36479,New Franklin,New Franklin,3,0,2013-09-08 08:06:48.988469+02,,,,,,,f,""
27157,a82f9734-69c0-44ef-9c9d-19d79a8f6ce3,Overland,Overland,3,0,2013-09-08 05:44:04.86869+02,,,,,,,f,""
27512,c1625e76-4551-4032-9a0a-ec3f9d5d42b1,"Spiritwood Lake, North Dakota","Spiritwood Lake, North Dakota",3,0,2013-09-08 08:29:16.286324+02,,,,,,,f,""
27551,9419886a-e4b3-412d-8ff6-3e0704ddb32e,"St. Thomas, North Dakota","St. Thomas, North Dakota",3,0,2013-09-08 08:38:58.746188+02,,,,,,,f,""
27827,9d76f690-7c35-4cf9-b9d7-1024eef68483,Pacific,Pacific,3,0,2013-09-08 10:08:15.153507+02,,,,,,,f,""
28335,ab1da806-f574-4724-bd19-1ba2a094170f,"Hecla, South Dakota","Hecla, South Dakota",3,0,2013-09-08 16:53:38.931404+02,,,,,,,f,""
28119,ab8ec2ea-5798-47cf-b4b4-f18a50f35069,Parker,Parker,3,0,2013-09-08 14:23:12.302614+02,,,,,,,f,""
28511,9926bc3f-5216-421d-a742-57b516016aba,"Buda, Texas","Buda, Texas",3,0,2013-09-08 20:33:41.187135+02,,,,,,,f,""
28549,c6684bcd-973c-4214-86d7-57806c52ff72,Sachse,Sachse,3,0,2013-09-08 20:44:58.689151+02,,,,,,,f,""
28617,6c5f06bc-ccc6-4fac-b164-ba23e3584780,Waskom,Waskom,3,0,2013-09-08 21:04:14.92187+02,,,,,,,f,""
28755,7991879c-873f-48e6-bc0f-ab8f6d8b3856,Corinth,Corinth,3,0,2013-09-08 23:50:10.173034+02,,,,,,,f,""
28976,72297641-0f0a-4df5-be11-7de8b5572393,Live Oak,Live Oak,3,0,2013-09-09 01:45:04.031207+02,,,,,,,f,""
28984,f9a1eb9b-bd10-4295-ba28-0956264d7094,Noonday,Noonday,3,0,2013-09-09 01:47:18.11925+02,,,,,,,f,""
28987,5749b770-90ec-42e7-8f01-8a51909596ae,Rollingwood,Rollingwood,3,0,2013-09-09 01:48:11.987517+02,,,,,,,f,""
13432,99d42526-53b1-411f-8583-8b78d4302cf4,Foresto Sparso,Foresto Sparso,4,0,2013-07-21 17:53:56.327592+02,,,,,,,f,""
13450,029a0598-0c9c-49b1-ac2d-50256c589f1a,Mornico al Serio,Mornico al Serio,4,0,2013-07-21 17:58:25.562954+02,,,,,,,f,""
14191,e3bd9195-9fca-4d9c-8938-7786343413ee,Sirolo,Sirolo,4,0,2013-07-21 20:43:28.942835+02,,,,,,,f,""
14232,80aeac7a-7019-4fc9-8865-f42487359ba7,Imperia,Imperia,4,0,2013-07-21 20:52:05.01052+02,,,,,,,f,""
16064,aa9448ce-f281-46a3-b392-e8855968078e,Armo,Armo,4,0,2013-07-22 02:48:17.897775+02,,,,,,,f,""
14252,a2eaa4cc-48ab-478b-a27e-73c23d1721f2,Sassari,Sassari,4,0,2013-07-21 20:56:50.137279+02,,,,,,,f,""
14302,eeb14e62-a00a-40ab-a4cc-888700678afc,Capodimonte,Capodimonte,4,0,2013-07-21 21:07:55.23406+02,,,,,,,f,""
14325,b56f7d13-cda0-49cb-8cbf-1b012e0f7aee,Bordolano,Bordolano,4,0,2013-07-21 21:12:54.764269+02,,,,,,,f,""
16161,f8204ee4-06fb-4ce0-a27f-312c8caea093,Calizzano,Calizzano,4,0,2013-07-22 03:00:24.513228+02,,,,,,,f,""
14766,0f205ef7-0e93-471b-b2a0-45835c223286,Bergolo,Bergolo,4,0,2013-07-21 22:51:25.016823+02,,,,,,,f,""
14798,3d832a89-7bab-49f9-989b-ee3b16122057,Alatri,Alatri,4,0,2013-07-21 22:58:07.62731+02,,,,,,,f,""
17950,9f445253-7abb-4a21-ad81-45e29fc14210,La Val,La Val,4,0,2013-07-22 07:30:12.497995+02,,,,,,,f,""
14841,7405b56d-0858-42e5-81d4-37449040f5e7,Caprauna,Caprauna,4,0,2013-07-21 23:08:03.678255+02,,,,,,,f,""
16822,9a3386f9-9570-4d91-8a95-0860c407cdc4,Pernumia,Pernumia,4,0,2013-07-22 04:45:29.306578+02,,,,,,,f,""
15404,6e3b224e-296f-485d-bbd5-c118bea285ea,Briona,Briona,4,0,2013-07-22 00:38:00.261733+02,,,,,,,f,""
15425,75a79654-cc3f-4d58-a9e4-d6d3bc90aa9f,Casalvolone,Casalvolone,4,0,2013-07-22 00:42:29.33173+02,,,,,,,f,""
16860,38f1251c-711d-4524-860e-1fad27f8853f,Campo San Martino,Campo San Martino,4,0,2013-07-22 04:55:27.516304+02,,,,,,,f,""
26400,dcc23a7b-0fd0-4f33-ae6d-8b010d81d3b8,"Colwell, Iowa","Colwell, Iowa",3,0,2013-09-07 23:58:45.272304+02,,,,,,,f,""
17973,3faa4cff-c44b-4e4e-bb63-e62544735c25,Poggio Rusco,Poggio Rusco,4,0,2013-07-22 07:32:36.943618+02,,,,,,,f,""
20185,e7fe0490-4403-4f54-b236-480aa36f8fbe,Pasian di Prato,Pasian di Prato,4,0,2013-07-22 17:43:55.775658+02,,,,,,,f,""
18057,49a7e249-3e7f-4775-b096-a6ea59f8a7fc,Crespiatica,Crespiatica,4,0,2013-07-22 07:42:50.483625+02,,,,,,,f,""
18941,473dacae-8d2a-4eea-b7f0-ef123854760e,Sutera,Sutera,4,0,2013-07-22 09:32:49.574141+02,,,,,,,f,""
24454,34bad03a-4ed9-4260-8570-7a41ecdf86e7,"Twin City, Georgia","Twin City, Georgia",3,0,2013-09-07 06:49:11.845861+02,,,,,,,f,""
18944,ab2ba41c-805b-4095-80ef-1a13a455dff4,Grammichele,Grammichele,4,0,2013-07-22 09:33:04.565368+02,,,,,,,f,""
21013,bedc7587-ff0a-4b5b-9c2a-d4c7094a0115,Casamicciola Terme,Casamicciola Terme,4,0,2013-07-23 17:52:07.476162+02,,,,,,,f,""
18953,bcf3fd27-6635-4fbd-aab5-77b07069fefb,Pedara,Pedara,4,0,2013-07-22 09:34:06.712705+02,,,,,,,f,""
21017,40a0f959-64f4-451c-bb0f-c7b3a0caabba,Cardito,Cardito,4,0,2013-07-23 17:52:56.658211+02,,,,,,,f,""
21094,178080ec-cd97-4e44-8e94-15d0f3f16343,Caldarola,Caldarola,4,0,2013-07-23 20:50:55.743424+02,,,,,,,f,""
24521,2d9ff08b-bb43-4168-9e2d-b75a38e9de97,Tunnel Hill,Tunnel Hill,3,0,2013-09-07 07:06:50.888891+02,,,,,,,f,""
21204,0683d00c-f527-416d-a216-c0c3ec47f18c,Postiglione,Postiglione,4,0,2013-07-23 23:51:17.176484+02,,,,,,,f,""
21405,c8f5cc4a-61b5-4891-802d-5fc596e8acb2,Cetona,Cetona,4,0,2013-07-24 05:54:25.523376+02,,,,,,,f,""
26746,461b5c10-cd2c-4d06-8bc3-fa7493d24689,Cozad,Cozad,3,0,2013-09-08 02:43:38.852869+02,,,,,,,f,""
21517,104ac661-3be7-4c4d-bb44-f3c2e89a10c4,Massello,Massello,4,0,2013-07-24 08:57:07.245069+02,,,,,,,f,""
24935,a90b0813-76b2-4635-b12c-4ba5079a218b,Earlton,Earlton,3,0,2013-09-07 09:19:33.238517+02,,,,,,,f,""
21618,a2c53478-a63a-4612-b089-cb102f343a79,Noasca,Noasca,4,0,2013-07-24 11:56:42.99907+02,,,,,,,f,""
21659,fa364dd2-5d2b-4d13-a125-9c1fc2f20374,Ozegna,Ozegna,4,0,2013-07-24 14:45:16.257811+02,,,,,,,f,""
26401,12081713-7fd1-4fa5-9161-1a2a3b3edc76,"Wayland, Missouri","Wayland, Missouri",3,0,2013-09-07 23:59:05.381305+02,,,,,,,f,""
21945,9624ab93-7707-4133-b40e-5482df85709e,"Kramer, North Dakota","Kramer, North Dakota",3,0,2013-08-06 11:31:51.783957+02,,,,,,,f,""
25055,e3b52668-b9d7-4438-b745-d6050d657786,Ocheyedan,Ocheyedan,3,0,2013-09-07 09:51:32.433416+02,,,,,,,f,""
22021,b498442d-833a-4632-85f0-91ebb2f98f0f,Grinnell,Grinnell,3,0,2013-08-07 14:27:01.259792+02,,,,,,,f,""
24162,efe16194-f91c-40e3-9a30-007735e100ba,Spirit Lake,Spirit Lake,3,0,2013-09-07 03:03:00.636336+02,,,,,,,f,""
24217,698d757d-ac6b-4081-9beb-7d7943a91a4b,"Fernandina Beach, Florida","Fernandina Beach, Florida",3,0,2013-09-07 03:19:12.507098+02,,,,,,,f,""
25056,97facc5d-c3c4-404c-b7d7-03ec5d4b4a43,Moravia,Moravia,3,0,2013-09-07 09:51:50.121903+02,,,,,,,f,""
24419,11225720-9cad-47a3-b603-c6c4125fecd9,"Gray, Georgia","Gray, Georgia",3,0,2013-09-07 06:40:33.168145+02,,,,,,,f,""
24435,b3e7f7a7-d89e-4e60-9ef3-f6f430e9059e,"Milner, Georgia","Milner, Georgia",3,0,2013-09-07 06:44:29.309392+02,,,,,,,f,""
25112,5d4d2a3b-ee66-44c7-885d-0387fa1c8c0e,Marysville,Marysville,3,0,2013-09-07 10:07:38.607656+02,,,,,,,f,""
26416,df51a8f9-8589-4641-a59d-4d0a4b68c2c9,"Broxton, Georgia","Broxton, Georgia",3,0,2013-09-08 00:03:34.242976+02,,,,,,,f,""
25485,6f233258-e50a-47a2-9da4-152e0f4ff3d3,"McCracken, Kansas","McCracken, Kansas",3,0,2013-09-07 12:02:50.996801+02,,,,,,,f,""
25486,84ceb570-efbd-4c6b-830f-0617c29a2dea,"Waldo, Kansas","Waldo, Kansas",3,0,2013-09-07 12:03:04.977303+02,,,,,,,f,""
25567,ce1504a3-6c89-460f-8b9e-6a064057e881,McPherson,McPherson,3,0,2013-09-07 13:00:13.753095+02,,,,,,,f,""
26683,7139179d-eef9-4b99-b845-39047ad49b3c,Vineland,Vineland,3,0,2013-09-08 02:18:49.10734+02,,,,,,,f,""
26053,5ffe3d9b-5c6f-4871-b561-21bab949e086,Palco,Palco,3,0,2013-09-07 17:57:38.953074+02,,,,,,,f,""
26798,69a4887a-0b09-4ca1-8bbb-88122b77e38a,Iron Mountain Lake,Iron Mountain Lake,3,0,2013-09-08 02:56:36.758666+02,,,,,,,f,""
26698,33f640c0-8a00-44a9-8626-a13e5845f189,"Wheatland, Iowa","Wheatland, Iowa",3,0,2013-09-08 02:31:17.21071+02,,,,,,,f,""
26716,d571e79f-ea9a-4d8d-9ba6-5a10ffbfa21b,"Lake View, Iowa","Lake View, Iowa",3,0,2013-09-08 02:36:06.372492+02,,,,,,,f,""
27483,7b22c315-05fc-482c-9e1e-aae5d06991d6,Logan,Logan,3,0,2013-09-08 08:17:13.144955+02,,,,,,,f,""
27148,cc592ace-f1c2-4023-9938-2a2158307449,Bagnell,Bagnell,3,0,2013-09-08 05:41:46.160326+02,,,,,,,f,""
27831,3f0b3761-a7c7-4d27-87b8-f1a1c86f33ad,Grandin,Grandin,3,0,2013-09-08 10:09:19.544436+02,,,,,,,f,""
27164,10305f67-bcf8-49be-8c3d-aaee283fd234,Winchester,Winchester,3,0,2013-09-08 05:45:53.158578+02,,,,,,,f,""
27829,69b4f1a6-a228-4ff7-9cdd-1f11efd462fe,Hume,Hume,3,0,2013-09-08 10:08:47.483277+02,,,,,,,f,""
27167,0c9743d1-fc3c-47a2-bbe2-12aea0002f13,Knox City,Knox City,3,0,2013-09-08 05:46:43.094323+02,,,,,,,f,""
27540,5d733b1e-9190-45e7-ac19-00e1aa066cd3,"Selfridge, North Dakota","Selfridge, North Dakota",3,0,2013-09-08 08:36:14.634545+02,,,,,,,f,""
28200,2136df53-4f93-489e-b5d9-8e60ed1a3636,Taldom,Taldom,3,0,2013-09-08 14:48:40.928133+02,,,,,,,f,""
28120,28f7694a-a470-4759-ae17-d33be190f972,Oil City,Oil City,3,0,2013-09-08 14:23:27.522303+02,,,,,,,f,""
28336,2302a593-2374-4dc7-869e-29854b5aa02d,"Parsons, Tennessee","Parsons, Tennessee",3,0,2013-09-08 16:53:53.157607+02,,,,,,,f,""
28343,eed956a8-4c95-4871-9bc9-75c48b0c26ec,"Mount Vernon, South Dakota","Mount Vernon, South Dakota",3,0,2013-09-08 16:55:41.295336+02,,,,,,,f,""
28370,67afabe3-2dcb-4f1d-aff2-cd3da36348b2,"Murdo, South Dakota","Murdo, South Dakota",3,0,2013-09-08 17:02:49.540518+02,,,,,,,f,""
28757,b4b3130e-7b11-4d57-85d2-ab20d5776128,Junction,Junction,3,0,2013-09-08 23:50:41.885193+02,,,,,,,f,""
28512,0455c003-09eb-4c52-be04-0f8515a8f703,"Falfurrias, Texas","Falfurrias, Texas",3,0,2013-09-08 20:33:59.595502+02,,,,,,,f,""
28759,20da0c8a-12c1-4b34-8712-756eb60312a5,Madisonville,Madisonville,3,0,2013-09-08 23:51:13.50296+02,,,,,,,f,""
28767,22a86843-cced-4317-88dd-76ed40adb859,Wolfforth,Wolfforth,3,0,2013-09-08 23:53:18.97247+02,,,,,,,f,""
13433,8abd207b-6744-44f8-9e34-2053eeb0f1ae,Gandino,Gandino,4,0,2013-07-21 17:54:10.681444+02,,,,,,,f,""
13451,70a19b10-3525-45a3-beb0-1e6eb6c74e8a,Mozzanica,Mozzanica,4,0,2013-07-21 17:58:38.064671+02,,,,,,,f,""
13490,a812467d-6e36-4599-ba73-23eb5f226f54,Pianico,Pianico,4,0,2013-07-21 18:06:52.90178+02,,,,,,,f,""
14193,1611e1d7-cb43-4cdb-bde4-55b52a646a3d,"Lenola, Lazio","Lenola, Lazio",4,0,2013-07-21 20:43:54.167531+02,,,,,,,f,""
14769,03628e7b-27f8-44c5-a644-baa57b34466b,Baldissero d'Alba,Baldissero d'Alba,4,0,2013-07-21 22:52:08.615914+02,,,,,,,f,""
16065,4dc4b55e-e02d-4bd6-a7ae-ef593b86a4ef,Cesio,Cesio,4,0,2013-07-22 02:48:22.241896+02,,,,,,,f,""
14792,f54c9fc1-9b60-4183-9a44-14e246eb907b,Camerana,Camerana,4,0,2013-07-21 22:56:51.489265+02,,,,,,,f,""
14825,1db75047-839b-4751-bd0b-f39eaa433b8f,Acqualagna,Acqualagna,4,0,2013-07-21 23:04:11.042056+02,,,,,,,f,""
14860,04e16516-7560-433b-8f55-f21a9a659b26,Augusta,Augusta,4,0,2013-07-21 23:12:55.377602+02,,,,,,,f,""
16828,de79c5a4-a063-47e4-9ad6-786fc521fff9,Loreo,Loreo,4,0,2013-07-22 04:47:20.614336+02,,,,,,,f,""
14873,07467a55-4e00-4461-b0b3-bea07fe1eddf,Castino,Castino,4,0,2013-07-21 23:16:17.592064+02,,,,,,,f,""
14880,6d6f57ee-5487-49be-8f5f-8857bca3231c,Castellino Tanaro,Castellino Tanaro,4,0,2013-07-21 23:18:13.844328+02,,,,,,,f,""
17953,5401893b-8ebd-4ac4-9aa2-dd6bf014aafc,Robecco d'Oglio,Robecco d'Oglio,4,0,2013-07-22 07:30:26.180272+02,,,,,,,f,""
15406,fa3665ec-2985-4604-9608-2ea326c570bb,"Arona, Piedmont","Arona, Piedmont",4,0,2013-07-22 00:38:24.022224+02,,,,,,,f,""
16971,473ed844-e019-4b51-9ea6-d78dff20e575,Jovençan,Jovençan,4,0,2013-07-22 05:23:44.84698+02,,,,,,,f,""
16996,e92a2735-5cb9-49d6-a9bf-c01d40777692,Challand-Saint-Victor,Challand-Saint-Victor,4,0,2013-07-22 05:29:56.390924+02,,,,,,,f,""
24163,68a25312-a40a-4bf3-9483-cbe338fdf954,Troy,Troy,3,0,2013-09-07 03:03:14.540975+02,,,,,,,f,""
17000,9e93174c-5846-4c3a-87bb-12cf7598ad82,Challand-Saint-Anselme,Challand-Saint-Anselme,4,0,2013-07-22 05:30:32.534765+02,,,,,,,f,""
20186,4095f6bb-c991-4b89-82ec-60b3732d00ec,Lusevera,Lusevera,4,0,2013-07-22 17:44:08.08814+02,,,,,,,f,""
26054,af5a5f2b-ad5f-4a08-bb17-542ddb535f59,Hanston,Hanston,3,0,2013-09-07 17:57:58.82075+02,,,,,,,f,""
20187,a51b740f-f3b7-4561-9e8a-df806bf5c9a3,Pulfero,Pulfero,4,0,2013-07-22 17:44:20.305683+02,,,,,,,f,""
24421,8e53fba5-2fd1-472c-a304-410de4a39a0a,"Lake Park, Georgia","Lake Park, Georgia",3,0,2013-09-07 06:41:00.834492+02,,,,,,,f,""
20193,3441aa22-bc78-48b2-b109-60fbbb36b761,"Manzano, Friuli","Manzano, Friuli",4,0,2013-07-22 17:45:34.678749+02,,,,,,,f,""
20200,3e95fe7c-8338-44b6-881c-06a0b479f4db,Malborghetto Valbruna,Malborghetto Valbruna,4,0,2013-07-22 17:47:00.144769+02,,,,,,,f,""
21014,10fbff0e-c142-47a5-a437-ee5b6ac765ee,Bacoli,Bacoli,4,0,2013-07-23 17:52:19.597157+02,,,,,,,f,""
24457,34967d62-8e7b-429a-a77d-ac3a54a4df6e,"Winterville, Georgia","Winterville, Georgia",3,0,2013-09-07 06:49:54.163067+02,,,,,,,f,""
21095,001783f5-41cb-4379-b573-8559e73e0e24,Cessapalombo,Cessapalombo,4,0,2013-07-23 20:51:09.948463+02,,,,,,,f,""
21208,ca8bebac-b24b-4783-9da3-71bd38eed3d0,Ogliastro Cilento,Ogliastro Cilento,4,0,2013-07-23 23:52:06.116561+02,,,,,,,f,""
21407,3c9ad8ee-dc1c-406b-8be4-b31450548c37,Radicofani,Radicofani,4,0,2013-07-24 05:54:49.471431+02,,,,,,,f,""
24941,636733a5-ffeb-4cdb-9d6d-928b1da4e099,Derby,Derby,3,0,2013-09-07 09:21:39.923356+02,,,,,,,f,""
21409,254c07e8-3b3f-4093-8ea4-6cbab0cdd615,Chiusi,Chiusi,4,0,2013-07-24 05:55:13.622462+02,,,,,,,f,""
21518,fbcc3c49-ce01-4f81-bbbd-b2772a710caa,Maglione,Maglione,4,0,2013-07-24 08:57:20.465023+02,,,,,,,f,""
26092,f5f519a1-6b66-406a-8b48-03c4c8634357,Scott,Scott,3,0,2013-09-07 18:08:05.940664+02,,,,,,,f,""
21622,317cc230-2f84-490c-8470-ccda46322edb,Nole,Nole,4,0,2013-07-24 11:58:18.528856+02,,,,,,,f,""
24993,595e7801-4a51-4eed-8a89-23940c1af485,Rickardsville,Rickardsville,3,0,2013-09-07 09:35:24.174029+02,,,,,,,f,""
21662,c003fedc-81cf-4222-a4af-302bb16e148c,Parella,Parella,4,0,2013-07-24 14:46:01.327603+02,,,,,,,f,""
21703,cba9b516-b54c-4536-87e2-d78610d3875a,Predappio,Predappio,4,0,2013-07-24 14:57:42.47477+02,,,,,,,f,""
25012,a381322c-ecf3-4f85-bde1-0bfcb116a2c0,New Liberty,New Liberty,3,0,2013-09-07 09:40:32.302294+02,,,,,,,f,""
21946,8802874f-3a78-4b76-b554-7f509e750165,"Willow City, North Dakota","Willow City, North Dakota",3,0,2013-08-06 11:32:04.430239+02,,,,,,,f,""
22022,1dc47d8d-312a-4924-9532-a09698198663,"Le Roy, Iowa","Le Roy, Iowa",3,0,2013-08-07 14:27:15.357885+02,,,,,,,f,""
27484,b7d40f69-7dd5-46da-883a-47e095bd0933,New Philadelphia,New Philadelphia,3,0,2013-09-08 08:17:26.578878+02,,,,,,,f,""
22052,453a8b08-71f5-4d53-beac-5140947863c9,Scarville,Scarville,3,0,2013-08-07 14:34:30.586066+02,,,,,,,f,""
26402,68dd4fd0-3ef1-424c-bd2a-5755a7c1bc73,"Freeman, Missouri","Freeman, Missouri",3,0,2013-09-07 23:59:23.170083+02,,,,,,,f,""
25016,4167a830-7e91-4a11-be95-c627dad613a8,Pioneer,Pioneer,3,0,2013-09-07 09:41:32.172505+02,,,,,,,f,""
25050,9a51cbde-d413-4fe9-9129-cad911075ee1,Pomeroy,Pomeroy,3,0,2013-09-07 09:50:12.428147+02,,,,,,,f,""
27173,3c21aa73-e3c5-4f72-aedd-c6cdfc0c1989,"Glenwood, Iowa","Glenwood, Iowa",3,0,2013-09-08 05:48:17.408343+02,,,,,,,f,""
25122,0fc352d5-a88c-4baa-8303-2e54a0a0bb8c,Grant,Grant,3,0,2013-09-07 10:10:21.15858+02,,,,,,,f,""
26684,c7b2d6f2-c5c2-42fe-9810-48c31e031cbb,Ballarat,Ballarat,3,0,2013-09-08 02:19:38.378018+02,,,,,,,f,""
25489,2e326896-ccdd-439f-91c4-60c5f229c357,"St. John, Kansas","St. John, Kansas",3,0,2013-09-07 12:03:50.545163+02,,,,,,,f,""
25568,c0cefbf9-e7bf-4275-83ec-f973e282e942,"Wayland, Kentucky","Wayland, Kentucky",3,0,2013-09-07 13:00:28.500231+02,,,,,,,f,""
26704,447e99a2-8873-4f71-a977-4b304f947858,"Rushville, Nebraska","Rushville, Nebraska",3,0,2013-09-08 02:32:56.226641+02,,,,,,,f,""
27187,07749833-5692-43a4-a8c8-e19e2c11c5fb,Rock Port,Rock Port,3,0,2013-09-08 05:52:04.791427+02,,,,,,,f,""
26742,1dc7e291-9831-40b5-a8bb-22ce6ee78cf0,La Belle,La Belle,3,0,2013-09-08 02:42:41.592265+02,,,,,,,f,""
27153,a7a02691-5d21-4aeb-9334-74c09d939686,Hornersville,Hornersville,3,0,2013-09-08 05:43:02.119062+02,,,,,,,f,""
28123,08738c29-f78f-45bf-a1eb-02d120772af3,Buturlinovka,Buturlinovka,3,0,2013-09-08 14:24:20.819816+02,,,,,,,f,""
27172,3247b7ce-9799-4918-b131-b2df58f188e3,Mountain View,Mountain View,3,0,2013-09-08 05:48:01.389655+02,,,,,,,f,""
27528,a7970a05-9fa1-4126-82fc-6774299001f2,"Dawson, North Dakota","Dawson, North Dakota",3,0,2013-09-08 08:33:18.500197+02,,,,,,,f,""
27206,fd8a6cd2-dc61-475b-b444-c6b5a77200c7,Northmoor,Northmoor,3,0,2013-09-08 05:57:07.475656+02,,,,,,,f,""
27216,9d19bacc-8f22-4316-8378-3984f8c19010,Clarkton,Clarkton,3,0,2013-09-08 06:00:28.966585+02,,,,,,,f,""
28178,648e9d01-63f4-4290-9336-59b261d2c238,Okulovka,Okulovka,3,0,2013-09-08 14:41:56.391787+02,,,,,,,f,""
27830,0c73135a-0e3f-4919-966b-74c58b73a961,Fayette,Fayette,3,0,2013-09-08 10:09:03.520434+02,,,,,,,f,""
28125,be70abd2-5089-462d-8e0b-12ae2ca0eb06,Velizh,Velizh,3,0,2013-09-08 14:24:54.915415+02,,,,,,,f,""
28354,969709e1-4b08-4aa9-a407-7b70c0a038ec,"Geddes, South Dakota","Geddes, South Dakota",3,0,2013-09-08 16:58:38.689266+02,,,,,,,f,""
28337,d216705d-d1df-4add-b34b-fb4b4477380d,Westminster,Westminster,3,0,2013-09-08 16:54:06.871415+02,,,,,,,f,""
28375,8a9de12e-f161-413f-bd1b-a495f6528811,"Selby, South Dakota","Selby, South Dakota",3,0,2013-09-08 17:04:16.39771+02,,,,,,,f,""
28455,eb02b3da-f931-4f20-9167-2933141c5766,Bailey,Bailey,3,0,2013-09-08 17:38:11.981218+02,,,,,,,f,""
28513,3d7a592e-ffea-4db2-9099-cb424fae5c60,"Karnes City, Texas","Karnes City, Texas",3,0,2013-09-08 20:34:35.997518+02,,,,,,,f,""
28579,b656a19c-bc97-415b-b702-d3b12d58385a,San Angelo,San Angelo,3,0,2013-09-08 20:54:14.994565+02,,,,,,,f,""
28761,820a9c7b-b22b-4d63-a7a2-974e53cef3ed,Gunter,Gunter,3,0,2013-09-08 23:51:44.868617+02,,,,,,,f,""
28979,ec1439e0-7f87-482a-bd6a-a06077d16627,Weinert,Weinert,3,0,2013-09-09 01:45:54.132289+02,,,,,,,f,""
28786,42b32ad1-6a44-47eb-a734-f19799303af6,Southmayd,Southmayd,3,0,2013-09-08 23:58:25.913615+02,,,,,,,f,""
13434,c2e88a16-281a-48a4-bc6b-e33e3a60fd30,Locatello,Locatello,4,0,2013-07-21 17:54:25.601265+02,,,,,,,f,""
13461,f29552b4-7d69-430f-9805-8f5588437fc0,Pognano,Pognano,4,0,2013-07-21 18:00:50.897067+02,,,,,,,f,""
13470,04ab2510-8039-4a71-8441-41db0d2a30f2,Pagazzano,Pagazzano,4,0,2013-07-21 18:02:45.447523+02,,,,,,,f,""
14194,137c71f3-e095-4938-886a-e6c4c9f8f652,Roccagorga,Roccagorga,4,0,2013-07-21 20:44:05.891366+02,,,,,,,f,""
